"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"126","2019-08-09","09:15:12","41:40","18.258",,,
"126","2019-08-09","09:15:12","41:50","18.471",,,
"126","2019-08-09","09:15:12","42:00","18.715",,,
"126","2019-08-09","09:15:12","42:10","18.715",,,
"126","2019-08-09","09:15:12","42:20","18.928",,,
"126","2019-08-09","09:15:12","42:30","18.867",,,
"126","2019-08-09","09:15:12","42:40","18.776",,,
"126","2019-08-09","09:15:12","42:50","18.349",,,
"126","2019-08-09","09:15:12","43:00","18.654",,,
"126","2019-08-09","09:15:12","43:10","18.745",,,
"126","2019-08-09","09:15:12","43:20","18.562",,,
"126","2019-08-09","09:15:12","43:30","18.898",,,
"126","2019-08-09","09:15:12","43:40","19.02",,,
"126","2019-08-09","09:15:12","43:50","18.898",,,
"126","2019-08-09","09:15:12","44:00","18.623",,,
"126","2019-08-09","09:15:12","44:10","18.867",,,
"126","2019-08-09","09:15:12","44:20","19.233",,,
"126","2019-08-09","09:15:12","44:30","19.08",,,
"126","2019-08-09","09:15:12","44:40","19.233",,,
"126","2019-08-09","09:15:12","44:50","18.867",,,
"126","2019-08-09","09:15:12","45:00","18.349",,,
"126","2019-08-09","09:15:12","45:10","18.837",,,
"126","2019-08-09","09:15:12","45:20","18.867",,,
"126","2019-08-09","09:15:12","45:30","18.898",,,
"126","2019-08-09","09:15:12","45:40","18.928",,,
"126","2019-08-09","09:15:12","45:50","18.745",,,
"126","2019-08-09","09:15:12","46:00","18.745",,,
"126","2019-08-09","09:15:12","46:10","19.111",,,
"126","2019-08-09","09:15:12","46:20","18.623",,,
"126","2019-08-09","09:15:12","46:30","18.989",,,
"126","2019-08-09","09:15:12","46:40","18.379",,,
"126","2019-08-09","09:15:12","46:50","18.136",,,
"126","2019-08-09","09:15:12","47:00","18.593",,,
"126","2019-08-09","09:15:12","47:10","18.166",,,
"126","2019-08-09","09:15:12","47:20","18.014",,,
"126","2019-08-09","09:15:12","47:30","18.258",,,
"126","2019-08-09","09:15:12","47:40","17.739",,,
"126","2019-08-09","09:15:12","47:50","18.318",,,
"126","2019-08-09","09:15:12","48:00","18.44",,,
"126","2019-08-09","09:15:12","48:10","18.44",,,
"126","2019-08-09","09:15:12","48:20","18.44",,,
"126","2019-08-09","09:15:12","48:30","18.471",,,
"126","2019-08-09","09:15:12","48:40","17.526",,,
"126","2019-08-09","09:15:12","48:50","17.465",,,
"126","2019-08-09","09:15:12","49:00","17.191",,,
"126","2019-08-09","09:15:12","49:10","16.581",,,
"126","2019-08-09","09:15:12","49:20","16.612",,,
"126","2019-08-09","09:15:12","49:30","16.124",,,
"126","2019-08-09","09:15:12","49:40","15.758",,,
"126","2019-08-09","09:15:12","49:50","15.911",,,
"126","2019-08-09","09:15:12","50:00","15.911",,,
"126","2019-08-09","09:15:12","50:10","15.636",,,
"126","2019-08-09","09:15:12","50:20","15.667",,,
"126","2019-08-09","09:15:12","50:30","15.85",,,
"126","2019-08-09","09:15:12","50:40","16.246",,,
"126","2019-08-09","09:15:12","50:50","16.581",,,
"126","2019-08-09","09:15:12","51:00","16.307",,,
"126","2019-08-09","09:15:12","51:10","16.398",,,
"126","2019-08-09","09:15:12","51:20","16.002",,,
"126","2019-08-09","09:15:12","51:30","15.362",,,
"126","2019-08-09","09:15:12","51:40","15.27",,,
"126","2019-08-09","09:15:12","51:50","14.996",,,
"126","2019-08-09","09:15:12","52:00","14.691",,,
"126","2019-08-09","09:15:12","52:10","15.179",,,
"126","2019-08-09","09:15:12","52:20","15.453",,,
"126","2019-08-09","09:15:12","52:30","15.301",,,
"126","2019-08-09","09:15:12","52:40","15.301",,,
"126","2019-08-09","09:15:12","52:50","15.301",,,
"126","2019-08-09","09:15:12","53:00","15.545",,,
"126","2019-08-09","09:15:12","53:10","15.149",,,
"126","2019-08-09","09:15:12","53:20","15.27",,,
"126","2019-08-09","09:15:12","53:30","15.331",,,
"126","2019-08-09","09:15:12","53:40","15.575",,,
"126","2019-08-09","09:15:12","53:50","15.667",,,
"126","2019-08-09","09:15:12","54:00","15.819",,,
"126","2019-08-09","09:15:12","54:10","16.276",,,
"126","2019-08-09","09:15:12","54:20","16.337",,,
"126","2019-08-09","09:15:12","54:30","15.88",,,
"126","2019-08-09","09:15:12","54:40","15.85",,,
"126","2019-08-09","09:15:12","54:50","15.545",,,
"126","2019-08-09","09:15:12","55:00","15.24",,,
"126","2019-08-09","09:15:12","55:10","15.301",,,
"126","2019-08-09","09:15:12","55:20","14.966",,,
"126","2019-08-09","09:15:12","55:30","14.448",,,
"126","2019-08-09","09:15:12","55:40","14.265",,,
"126","2019-08-09","09:15:12","55:50","14.448",,,
"126","2019-08-09","09:15:12","56:00","14.813",,,
"126","2019-08-09","09:15:12","56:10","15.179",,,
"126","2019-08-09","09:15:12","56:20","14.844",,,
"126","2019-08-09","09:15:12","56:30","14.387",,,
"126","2019-08-09","09:15:12","56:40","13.868",,,
"126","2019-08-09","09:15:12","56:50","13.289",,,
"126","2019-08-09","09:15:12","57:00","13.106",,,
"126","2019-08-09","09:15:12","57:10","13.228",,,
"126","2019-08-09","09:15:12","57:20","13.228",,,
"126","2019-08-09","09:15:12","57:30","13.106",,,
"126","2019-08-09","09:15:12","57:40","13.35",,,
"126","2019-08-09","09:15:12","57:50","13.838",,,
"126","2019-08-09","09:15:12","58:00","13.99",,,
"126","2019-08-09","09:15:12","58:10","13.564",,,
"126","2019-08-09","09:15:12","58:20","13.015",,,
"126","2019-08-09","09:15:12","58:30","12.802",,,
"126","2019-08-09","09:15:12","58:40","12.497",,,
"126","2019-08-09","09:15:12","58:50","12.71",,,
"126","2019-08-09","09:15:12","59:00","12.527",,,
"126","2019-08-09","09:15:12","59:10","12.619",,,
"126","2019-08-09","09:15:12","59:20","12.222",,,
"126","2019-08-09","09:15:12","59:30","12.162",,,
"126","2019-08-09","09:15:12","59:40","12.405",,,
"126","2019-08-09","09:15:12","59:50","12.04",,,
"126","2019-08-09","09:15:12","60:00","11.857",,,
"126","2019-08-09","09:15:12","60:10","12.222",,,
"126","2019-08-09","09:15:12","60:20","11.643",,,
"126","2019-08-09","09:15:12","60:30","11.064",,,
"126","2019-08-09","09:15:12","60:40","11.156",,,
"126","2019-08-09","09:15:12","60:50","11.125",,,
"126","2019-08-09","09:15:12","61:00","11.46",,,
"126","2019-08-09","09:15:12","61:10","11.095",,,
"126","2019-08-09","09:15:12","61:20","11.034",,,
"126","2019-08-09","09:15:12","61:30","11.125",,,
"126","2019-08-09","09:15:12","61:40","11.125",,,
"126","2019-08-09","09:15:12","61:50","11.43",,,
"126","2019-08-09","09:15:12","62:00","11.278",,,
"126","2019-08-09","09:15:12","62:10","11.186",,,
"126","2019-08-09","09:15:12","62:20","11.796",,,
"126","2019-08-09","09:15:12","62:30","11.948",,,
"126","2019-08-09","09:15:12","62:40","11.735",,,
"126","2019-08-09","09:15:12","62:50","11.796",,,
"126","2019-08-09","09:15:12","63:00","12.101",,,
"126","2019-08-09","09:15:12","63:10","12.192",,,
"126","2019-08-09","09:15:12","63:20","12.162",,,
"126","2019-08-09","09:15:12","63:30","12.436",,,
"126","2019-08-09","09:15:12","63:40","11.704",,,
"126","2019-08-09","09:15:12","63:50","11.186",,,
"126","2019-08-09","09:15:12","64:00","11.491",,,
"126","2019-08-09","09:15:12","64:10","11.491",,,
"126","2019-08-09","09:15:12","64:20","11.339",,,
"126","2019-08-09","09:15:12","64:30","11.339",,,
"126","2019-08-09","09:15:12","64:40","10.851",,,
"126","2019-08-09","09:15:12","64:50","10.455",,,
"126","2019-08-09","09:15:12","65:00","10.333",,,
"126","2019-08-09","09:15:12","65:10","10.119",,,
"126","2019-08-09","09:15:12","65:20","10.485",,,
"126","2019-08-09","09:15:12","65:30","10.241",,,
"126","2019-08-09","09:15:12","65:40","9.845",,,
"126","2019-08-09","09:15:12","65:50","9.906",,,
"126","2019-08-09","09:15:12","66:00","9.997",,,
"126","2019-08-09","09:15:12","66:10","10.485",,,
"126","2019-08-09","09:15:12","66:20","10.851",,,
"126","2019-08-09","09:15:12","66:30","10.729",,,
"126","2019-08-09","09:15:12","66:40","10.485",,,
"126","2019-08-09","09:15:12","66:50","10.058",,,
"126","2019-08-09","09:15:12","67:00","10.82",,,
"126","2019-08-09","09:15:12","67:10","11.339",,,
"126","2019-08-09","09:15:12","67:20","10.912",,,
"126","2019-08-09","09:15:12","67:30","10.759",,,
"126","2019-08-09","09:15:12","67:40","10.394",,,
"126","2019-08-09","09:15:12","67:50","9.876",,,
"126","2019-08-09","09:15:12","68:00","9.479",,,
"126","2019-08-09","09:15:12","68:10","8.565",,,
"126","2019-08-09","09:15:12","68:20","8.23",,,
"126","2019-08-09","09:15:12","68:30","7.803",,,
"126","2019-08-09","09:15:12","68:40","8.23",,,
"126","2019-08-09","09:15:12","68:50","8.656",,,
"126","2019-08-09","09:15:12","69:00","8.169",,,
"126","2019-08-09","09:15:12","69:10","7.803",,,
"126","2019-08-09","09:15:12","69:20","7.803",,,
"126","2019-08-09","09:15:12","69:30","7.102",,,
"126","2019-08-09","09:15:12","69:40","6.828",,,
"126","2019-08-09","09:15:12","69:50","6.553",,,
"126","2019-08-09","09:15:12","70:00","6.066",,,
"126","2019-08-09","09:15:12","70:10","6.218",,,
"126","2019-08-09","09:15:12","70:20","6.401",,,
"126","2019-08-09","09:15:12","70:30","5.974",,,
"126","2019-08-09","09:15:12","70:40","5.883",,,
"126","2019-08-09","09:15:12","70:50","6.34",,,
"126","2019-08-09","09:15:12","71:00","5.944",,,
"126","2019-08-09","09:15:12","71:10","5.944",,,
"126","2019-08-09","09:15:12","71:20","5.974",,,
"126","2019-08-09","09:15:12","71:30","6.462",,,
"126","2019-08-09","09:15:12","71:40","6.248",,,
"126","2019-08-09","09:15:12","71:50","6.126",,,
"126","2019-08-09","09:15:12","72:00","6.218",,,
"126","2019-08-09","09:15:12","72:10","6.279",,,
"126","2019-08-09","09:15:12","72:20","6.126",,,
"126","2019-08-09","09:15:12","72:30","6.218",,,
"126","2019-08-09","09:15:12","72:40","6.248",,,
"126","2019-08-09","09:15:12","72:50","6.126",,,
"126","2019-08-09","09:15:12","73:00","6.126",,,
"126","2019-08-09","09:15:12","73:10","6.096","28.333",,
"126","2019-08-09","09:15:12","73:20","6.126",,,
"126","2019-08-09","09:15:12","73:30","6.218",,,
"126","2019-08-09","09:15:12","73:40","6.157",,,
"126","2019-08-09","09:15:12","73:50","6.523",,,
"126","2019-08-09","09:15:12","74:00","6.431",,,
"126","2019-08-09","09:15:12","74:10","6.279",,,
"126","2019-08-09","09:15:12","74:20","6.34",,,
"126","2019-08-09","09:15:12","74:30","6.187",,,
"126","2019-08-09","09:15:12","74:40","6.157",,,
"126","2019-08-09","09:15:12","74:50","6.066",,,
"126","2019-08-09","09:15:12","75:00","6.066",,,
"126","2019-08-09","09:15:12","75:10","6.218",,,
"126","2019-08-09","09:15:12","75:20","6.309",,,
"126","2019-08-09","09:15:12","75:30","5.974",,,
"126","2019-08-09","09:15:12","75:40","5.913",,,
"126","2019-08-09","09:15:12","75:50","6.126",,,
"126","2019-08-09","09:15:12","76:00","6.37",,,
"126","2019-08-09","09:15:12","76:10","6.248",,,
"126","2019-08-09","09:15:12","76:20","6.126",,,
"126","2019-08-09","09:15:12","76:30","6.218",,,
"126","2019-08-09","09:15:12","76:40","6.279",,,
"126","2019-08-09","09:15:12","76:50","6.248",,,
"126","2019-08-09","09:15:12","77:00","6.279",,,
"126","2019-08-09","09:15:12","77:10","5.7",,,
"126","2019-08-09","09:15:12","77:20","5.944",,,
"126","2019-08-09","09:15:12","77:30","6.096",,,
"126","2019-08-09","09:15:12","77:40","6.005",,,
"126","2019-08-09","09:15:12","77:50","6.279",,,
"126","2019-08-09","09:15:12","78:00","6.37",,,
"126","2019-08-09","09:15:12","78:10","6.34",,,
"126","2019-08-09","09:15:12","78:20","6.37",,,
"126","2019-08-09","09:15:12","78:30","6.126",,,
"126","2019-08-09","09:15:12","78:40","6.248",,,
"126","2019-08-09","09:15:12","78:50","6.431",,,
"126","2019-08-09","09:15:12","79:00","6.37",,,
"126","2019-08-09","09:15:12","79:10","6.34",,,
"126","2019-08-09","09:15:12","79:20","6.34",,,
"126","2019-08-09","09:15:12","79:30","6.126",,,
"126","2019-08-09","09:15:12","79:40","6.309",,,
"126","2019-08-09","09:15:12","79:50","6.431",,,
"126","2019-08-09","09:15:12","80:00","6.187",,,
"126","2019-08-09","09:15:12","80:10","6.035",,,
"126","2019-08-09","09:15:12","80:20","5.883",,,
"126","2019-08-09","09:15:12","80:30","5.913",,,
"126","2019-08-09","09:15:12","80:40","6.157",,,
"126","2019-08-09","09:15:12","80:50","6.248",,,
"126","2019-08-09","09:15:12","81:00","6.066",,,
"126","2019-08-09","09:15:12","81:10","6.187",,,
"126","2019-08-09","09:15:12","81:20","6.248",,,
"126","2019-08-09","09:15:12","81:30","6.157",,,
"126","2019-08-09","09:15:12","81:40","6.37",,,
"126","2019-08-09","09:15:12","81:50","6.309",,,
"126","2019-08-09","09:15:12","82:00","6.431",,,
"126","2019-08-09","09:15:12","82:10","6.279",,,
"126","2019-08-09","09:15:12","82:20","6.309",,,
"126","2019-08-09","09:15:12","82:30","6.309",,,
"126","2019-08-09","09:15:12","82:40","6.248",,,
"126","2019-08-09","09:15:12","82:50","6.005",,,
"126","2019-08-09","09:15:12","83:00","5.944",,,
"126","2019-08-09","09:15:12","83:10","5.913",,,
"126","2019-08-09","09:15:12","83:20","6.005",,,
"126","2019-08-09","09:15:12","83:30","6.096",,,
"126","2019-08-09","09:15:12","83:40","6.066",,,
"126","2019-08-09","09:15:12","83:50","5.974",,,
"126","2019-08-09","09:15:12","84:00","5.974",,,
"126","2019-08-09","09:15:12","84:10","6.066",,,
"126","2019-08-09","09:15:12","84:20","6.248",,,
"126","2019-08-09","09:15:12","84:30","6.462",,,
"126","2019-08-09","09:15:12","84:40","6.157",,,
"126","2019-08-09","09:15:12","84:50","6.157",,,
"126","2019-08-09","09:15:12","85:00","5.7",,,
"126","2019-08-09","09:15:12","85:10","5.7",,,
"126","2019-08-09","09:15:12","85:20","5.669",,,
"126","2019-08-09","09:15:12","85:30","5.486",,,
"126","2019-08-09","09:15:12","85:40","5.639",,,
"126","2019-08-09","09:15:12","85:50","5.578",,,
"126","2019-08-09","09:15:12","86:00","5.639",,,
"126","2019-08-09","09:15:12","86:10","5.974",,,
"126","2019-08-09","09:15:12","86:20","5.791",,,
"126","2019-08-09","09:15:12","86:30","5.791",,,
"126","2019-08-09","09:15:12","86:40","5.639",,,
"126","2019-08-09","09:15:12","86:50","5.669",,,
"126","2019-08-09","09:15:12","87:00","5.822",,,
"126","2019-08-09","09:15:12","87:10","5.974",,,
"126","2019-08-09","09:15:12","87:20","6.035",,,
"126","2019-08-09","09:15:12","87:30","6.035",,,
"126","2019-08-09","09:15:12","87:40","5.791",,,
"126","2019-08-09","09:15:12","87:50","5.791",,,
"126","2019-08-09","09:15:12","88:00","5.791",,,
"126","2019-08-09","09:15:12","88:10","5.761",,,
"126","2019-08-09","09:15:12","88:20","5.974",,,
"126","2019-08-09","09:15:12","88:30","5.974",,,
"126","2019-08-09","09:15:12","88:40","6.066",,,
"126","2019-08-09","09:15:12","88:50","5.974",,,
"126","2019-08-09","09:15:12","89:00","5.944",,,
"126","2019-08-09","09:15:12","89:10","5.944",,,
"126","2019-08-09","09:15:12","89:20","5.974",,,
"126","2019-08-09","09:15:12","89:30","5.639",,,
"126","2019-08-09","09:15:12","89:40","5.73",,,
"126","2019-08-09","09:15:12","89:50","5.517",,,
"126","2019-08-09","09:15:12","90:00","5.608",,,
"126","2019-08-09","09:15:12","90:10","5.822",,,
"126","2019-08-09","09:15:12","90:20","5.852",,,
"126","2019-08-09","09:15:12","90:30","5.822",,,
"126","2019-08-09","09:15:12","90:40","5.913",,,
"126","2019-08-09","09:15:12","90:50","5.944",,,
"126","2019-08-09","09:15:12","91:00","5.791",,,
"126","2019-08-09","09:15:12","91:10","5.761",,,
"126","2019-08-09","09:15:12","91:20","5.913",,,
"126","2019-08-09","09:15:12","91:30","5.913",,,
"126","2019-08-09","09:15:12","91:40","5.883",,,
"126","2019-08-09","09:15:12","91:50","5.883",,,
"126","2019-08-09","09:15:12","92:00","5.7",,,
"126","2019-08-09","09:15:12","92:10","5.913",,,
"126","2019-08-09","09:15:12","92:20","5.822",,,
"126","2019-08-09","09:15:12","92:30","6.035",,,
"126","2019-08-09","09:15:12","92:40","5.822","27.778",,
"126","2019-08-09","09:15:12","92:50","5.791",,,
"126","2019-08-09","09:15:12","93:00","5.761","28.333",,
"126","2019-08-09","09:15:12","93:10","5.822",,,
"126","2019-08-09","09:15:12","93:20","6.066","27.778",,
"126","2019-08-09","09:15:12","93:30","6.126",,,
"126","2019-08-09","09:15:12","93:40","6.157",,,
"126","2019-08-09","09:15:12","93:50","6.126",,,
"126","2019-08-09","09:15:12","94:00","6.096",,,
"126","2019-08-09","09:15:12","94:10","5.913",,,
"126","2019-08-09","09:15:12","94:20","5.852",,,
"126","2019-08-09","09:15:12","94:30","5.73",,,
"126","2019-08-09","09:15:12","94:40","5.578",,,
"126","2019-08-09","09:15:12","94:50","5.669",,,
"126","2019-08-09","09:15:12","95:00","5.608",,,
"126","2019-08-09","09:15:12","95:10","5.822",,,
"126","2019-08-09","09:15:12","95:20","5.944",,,
"126","2019-08-09","09:15:12","95:30","5.883",,,
"126","2019-08-09","09:15:12","95:40","5.7",,,
"126","2019-08-09","09:15:12","95:50","5.7",,,
"126","2019-08-09","09:15:12","96:00","5.639","28.333",,
"126","2019-08-09","09:15:12","96:10","5.7",,,
"126","2019-08-09","09:15:12","96:20","5.822",,,
"126","2019-08-09","09:15:12","96:30","5.822",,,
"126","2019-08-09","09:15:12","96:40","5.913",,,
"126","2019-08-09","09:15:12","96:50","5.974",,,
"126","2019-08-09","09:15:12","97:00","5.944",,,
"126","2019-08-09","09:15:12","97:10","6.096",,,
"126","2019-08-09","09:15:12","97:20","5.974",,,
"126","2019-08-09","09:15:12","97:30","6.157",,,
"126","2019-08-09","09:15:12","97:40","6.066",,,
"126","2019-08-09","09:15:12","97:50","5.913",,,
"126","2019-08-09","09:15:12","98:00","5.639",,,
"126","2019-08-09","09:15:12","98:10","5.852",,,
"126","2019-08-09","09:15:12","98:20","5.7",,,
"126","2019-08-09","09:15:12","98:30","5.639",,,
"126","2019-08-09","09:15:12","98:40","5.883",,,
"126","2019-08-09","09:15:12","98:50","5.974",,,
"126","2019-08-09","09:15:12","99:00","5.944",,,
"126","2019-08-09","09:15:12","99:10","5.883",,,
"126","2019-08-09","09:15:12","99:20","6.066",,,
"126","2019-08-09","09:15:12","99:30","6.096",,,
"126","2019-08-09","09:15:12","99:40","6.005",,,
"126","2019-08-09","09:15:12","99:50","5.944",,,
"126","2019-08-09","09:15:12","100:00","5.822",,,
"126","2019-08-09","09:15:12","100:10","5.7",,,
"126","2019-08-09","09:15:12","100:20","5.822",,,
"126","2019-08-09","09:15:12","100:30","5.852",,,
"126","2019-08-09","09:15:12","100:40","5.974",,,
"126","2019-08-09","09:15:12","100:50","6.157",,,
"126","2019-08-09","09:15:12","101:00","6.035",,,
"126","2019-08-09","09:15:12","101:10","5.913",,,
"126","2019-08-09","09:15:12","101:20","5.913",,,
"126","2019-08-09","09:15:12","101:30","5.852",,,
"126","2019-08-09","09:15:12","101:40","5.944",,,
"126","2019-08-09","09:15:12","101:50","6.005",,,
"126","2019-08-09","09:15:12","102:00","6.005",,,
"126","2019-08-09","09:15:12","102:10","5.913",,,
"126","2019-08-09","09:15:12","102:20","5.761",,,
"126","2019-08-09","09:15:12","102:30","5.7",,,
"126","2019-08-09","09:15:12","102:40","5.761",,,
"126","2019-08-09","09:15:12","102:50","5.7",,,
"126","2019-08-09","09:15:12","103:00","5.639",,,
"126","2019-08-09","09:15:12","103:10","5.486",,,
"126","2019-08-09","09:15:12","103:20","5.73",,,
"126","2019-08-09","09:15:12","103:30","5.578",,,
"126","2019-08-09","09:15:12","103:40","5.73","28.889",,
"126","2019-08-09","09:15:12","103:50","5.944",,,
"126","2019-08-09","09:15:12","104:00","6.096",,,
"126","2019-08-09","09:15:12","104:10","5.944",,,
"126","2019-08-09","09:15:12","104:20","5.822",,,
"126","2019-08-09","09:15:12","104:30","5.913",,,
"126","2019-08-09","09:15:12","104:40","5.852",,,
"126","2019-08-09","09:15:12","104:50","5.974",,,
"126","2019-08-09","09:15:12","105:00","5.913",,,
"126","2019-08-09","09:15:12","105:10","5.852",,,
"126","2019-08-09","09:15:12","105:20","5.7",,,
"126","2019-08-09","09:15:12","105:30","5.791",,,
"126","2019-08-09","09:15:12","105:40","5.883",,,
"126","2019-08-09","09:15:12","105:50","6.005",,,
"126","2019-08-09","09:15:12","106:00","5.883",,,
"126","2019-08-09","09:15:12","106:10","5.883",,,
"126","2019-08-09","09:15:12","106:20","6.126",,,
"126","2019-08-09","09:15:12","106:30","6.126",,,
"126","2019-08-09","09:15:12","106:40","6.066",,,
"126","2019-08-09","09:15:12","106:50","6.096",,,
"126","2019-08-09","09:15:12","107:00","6.035",,,
"126","2019-08-09","09:15:12","107:10","6.279",,,
"126","2019-08-09","09:15:12","107:20","6.066",,,
"126","2019-08-09","09:15:12","107:30","6.157",,,
"126","2019-08-09","09:15:12","107:40","6.066",,,
"126","2019-08-09","09:15:12","107:50","6.248",,,
"126","2019-08-09","09:15:12","108:00","5.913",,,
"126","2019-08-09","09:15:12","108:10","5.944",,,
"126","2019-08-09","09:15:12","108:20","5.974",,,
"126","2019-08-09","09:15:12","108:30","5.456",,,
"126","2019-08-09","09:15:12","108:40","4.938",,,
"126","2019-08-09","09:15:12","108:50","5.029",,,
"126","2019-08-09","09:15:12","109:00","5.182",,,
"126","2019-08-09","09:15:12","109:10","4.877",,,
"126","2019-08-09","09:15:12","109:20","4.785",,,
"126","2019-08-09","09:15:12","109:30","4.755",,,
"126","2019-08-09","09:15:12","109:40","4.359","28.333",,
"126","2019-08-09","09:15:12","109:50","4.298",,,
"126","2019-08-09","09:15:12","110:00","4.389","28.889",,
"126","2019-08-09","09:15:12","110:10","4.389","28.333",,
"126","2019-08-09","09:15:12","110:20","4.755",,,
"126","2019-08-09","09:15:12","110:30","4.572",,,
"126","2019-08-09","09:15:12","110:40","4.694",,,
"126","2019-08-09","09:15:12","110:50","4.755",,,
"126","2019-08-09","09:15:12","111:00","4.328",,,
"126","2019-08-09","09:15:12","111:10","4.42",,,
"126","2019-08-09","09:15:12","111:20","4.572",,,
"126","2019-08-09","09:15:12","111:30","4.633",,,
"126","2019-08-09","09:15:12","111:40","4.724",,,
"126","2019-08-09","09:15:12","111:50","4.511",,,
"126","2019-08-09","09:15:12","112:00","4.42","28.889",,
"126","2019-08-09","09:15:12","112:10","4.846",,,
"126","2019-08-09","09:15:12","112:20","4.846",,,
"126","2019-08-09","09:15:12","112:30","4.481","28.333",,
"126","2019-08-09","09:15:12","112:40","4.663","28.889",,
"126","2019-08-09","09:15:12","112:50","4.755",,,
"126","2019-08-09","09:15:12","113:00","4.755",,,
"126","2019-08-09","09:15:12","113:10","4.724",,,
"126","2019-08-09","09:15:12","113:20","4.663",,,
"126","2019-08-09","09:15:12","113:30","4.724",,,
"126","2019-08-09","09:15:12","113:40","4.298",,,
"126","2019-08-09","09:15:12","113:50","3.993",,,
"126","2019-08-09","09:15:12","114:00","3.962",,,
"126","2019-08-09","09:15:12","114:10","4.084","28.333",,
"126","2019-08-09","09:15:12","114:20","4.755",,,
"126","2019-08-09","09:15:12","114:30","4.938",,,
"126","2019-08-09","09:15:12","114:40","4.084",,,
"126","2019-08-09","09:15:12","114:50","3.871",,,
"126","2019-08-09","09:15:12","115:00","3.962",,,
"126","2019-08-09","09:15:12","115:10","3.962","28.889",,
"126","2019-08-09","09:15:12","115:20","3.597",,,
"126","2019-08-09","09:15:12","115:30","3.566",,,
"126","2019-08-09","09:15:12","115:40","3.444",,,
"126","2019-08-09","09:15:12","115:50","3.018",,,
"126","2019-08-09","09:15:12","116:00","3.17",,,
"126","2019-08-09","09:15:12","116:10","2.682",,,
"126","2019-08-09","09:15:12","116:20","2.621",,,
"126","2019-08-09","09:15:12","116:30","2.438",,,
"126","2019-08-09","09:15:12","116:40","2.591",,,
"126","2019-08-09","09:15:12","116:50","2.713",,,
"126","2019-08-09","09:15:12","117:00","2.316",,,
"126","2019-08-09","09:15:12","117:10","2.073",,,
"126","2019-08-09","09:15:12","117:20","1.89",,,
"126","2019-08-09","09:15:12","117:30","2.073",,,
"126","2019-08-09","09:15:12","117:40","1.707",,,
"126","2019-08-09","09:15:12","117:50","1.707",,,
"126","2019-08-09","09:15:12","118:00","1.768",,,
"126","2019-08-09","09:15:12","118:10","1.707",,,
"126","2019-08-09","09:15:12","118:20","1.006",,,
"126","2019-08-09","09:15:12","118:30","1.189",,,
"126","2019-08-09","09:15:12","118:40","1.006",,,
"126","2019-08-09","09:15:12","118:50","0",,,
"126","2019-08-09","09:15:12","119:00","0",,,
"126","2019-08-09","09:15:12","119:10","0",,,
"126","2019-08-09","09:15:12","119:20","0",,,
"126","2019-08-09","09:15:12","119:30","0",,,
"126","2019-08-09","09:15:12","119:40","0",,,
"127","2019-08-10","09:03:05","0:00","7.041","30.556",,
"127","2019-08-10","09:03:05","0:10","8.9",,,
"127","2019-08-10","09:03:05","0:20","9.784",,,
"127","2019-08-10","09:03:05","0:30","9.449",,,
"127","2019-08-10","09:03:05","0:40","9.876",,,
"127","2019-08-10","09:03:05","0:50","9.997",,,
"127","2019-08-10","09:03:05","1:00","11.613",,,
"127","2019-08-10","09:03:05","1:10","11.918",,,
"127","2019-08-10","09:03:05","1:20","11.582",,,
"127","2019-08-10","09:03:05","1:30","12.375",,,
"127","2019-08-10","09:03:05","1:40","13.442",,,
"127","2019-08-10","09:03:05","1:50","13.655",,,
"127","2019-08-10","09:03:05","2:00","14.905","30.0",,
"127","2019-08-10","09:03:05","2:10","16.459",,,
"127","2019-08-10","09:03:05","2:20","16.337",,,
"127","2019-08-10","09:03:05","2:30","16.947",,,
"127","2019-08-10","09:03:05","2:40","18.562",,,
"127","2019-08-10","09:03:05","2:50","20.696",,,
"127","2019-08-10","09:03:05","3:00","22.799",,,
"127","2019-08-10","09:03:05","3:10","24.811","29.444",,
"127","2019-08-10","09:03:05","3:20","27.31",,,
"127","2019-08-10","09:03:05","3:30","29.444",,,
"127","2019-08-10","09:03:05","3:40","31.852",,,
"127","2019-08-10","09:03:05","3:50","33.772",,,
"127","2019-08-10","09:03:05","4:00","36.119",,,
"127","2019-08-10","09:03:05","4:10","37.978","28.889",,
"127","2019-08-10","09:03:05","4:20","39.929",,,
"127","2019-08-10","09:03:05","4:30","42.062",,,
"127","2019-08-10","09:03:05","4:40","43.983",,,
"127","2019-08-10","09:03:05","4:50","45.69",,,
"127","2019-08-10","09:03:05","5:00","47.244","28.333",,
"127","2019-08-10","09:03:05","5:10","48.707",,,
"127","2019-08-10","09:03:05","5:20","49.926",,,
"127","2019-08-10","09:03:05","5:30","51.298",,,
"127","2019-08-10","09:03:05","5:40","52.578",,,
"127","2019-08-10","09:03:05","5:50","53.736",,,
"127","2019-08-10","09:03:05","6:00","54.955",,,
"127","2019-08-10","09:03:05","6:10","56.418",,,
"127","2019-08-10","09:03:05","6:20","58.064",,,
"127","2019-08-10","09:03:05","6:30","59.924","27.778",,
"127","2019-08-10","09:03:05","6:40","61.935",,,
"127","2019-08-10","09:03:05","6:50","63.673",,,
"127","2019-08-10","09:03:05","7:00","65.227",,,
"127","2019-08-10","09:03:05","7:10","67.696",,,
"127","2019-08-10","09:03:05","7:20","69.586",,,
